"ulb","ward","assessmentnumber","assessmentdate","createdtime","financialyear","status"
"Kodala","02","PT-AS-KDL-2021-12-06-571489","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571492","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571491","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571493","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571494","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571495","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571496","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571497","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571498","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571499","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571501","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571500","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571502","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571503","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571504","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571505","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571506","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571507","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571508","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571509","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571510","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571511","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571512","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571513","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571514","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571515","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571516","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571517","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571518","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571519","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571520","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571521","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571523","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571522","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571524","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571526","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571525","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571527","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571528","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571529","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571531","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571530","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571532","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571534","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571533","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571535","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571537","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571538","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571536","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571539","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571540","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571541","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571542","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571543","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571545","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571544","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571546","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571547","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571548","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571549","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571550","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571551","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571553","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571552","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571555","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571554","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571556","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571557","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","12","PT-AS-KDL-2021-12-06-571559","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","12","PT-AS-KDL-2021-12-06-571558","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571561","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","12","PT-AS-KDL-2021-12-06-571560","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Pattamundai","10","PT-AS-PTM-2021-12-07-571562","2021-12-07","2021-12-07","2021-22","ACTIVE"
"Pattamundai","10","PT-AS-PTM-2021-12-07-571562","2021-12-07","2021-12-07","2021-22","ACTIVE"
"Pattamundai","10","PT-AS-PTM-2021-12-07-571562","2021-12-07","2021-12-07","2021-22","ACTIVE"
"Pattamundai","10","PT-AS-PTM-2021-12-08-571563","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Pattamundai","10","PT-AS-PTM-2021-12-08-571563","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Pattamundai","10","PT-AS-PTM-2021-12-08-571563","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kamakhyanagar","06","PT-AS-KMN-2021-12-08-571564","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kamakhyanagar","06","PT-AS-KMN-2021-12-08-571565","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kamakhyanagar","06","PT-AS-KMN-2021-12-08-571566","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kamakhyanagar","02","PT-AS-KMN-2021-12-08-571567","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571568","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571569","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571570","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571572","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571571","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571573","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571574","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571576","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571575","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571577","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571578","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571579","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571580","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571581","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571582","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571583","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571584","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571585","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571586","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571587","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571588","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571589","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571590","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571591","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571592","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571593","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571594","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571595","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571597","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571596","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571599","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571598","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571600","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571602","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-08-571601","2021-12-08","2021-12-08","2021-22","ACTIVE"
"Pattamundai","10","PT-AS-PTM-2021-12-09-571603","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Pattamundai","10","PT-AS-PTM-2021-12-09-571603","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Pattamundai","10","PT-AS-PTM-2021-12-09-571603","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571604","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571605","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571606","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571607","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571608","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571609","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571610","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571611","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571612","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571613","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571614","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571615","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571616","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571617","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571618","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571619","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571620","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571621","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571622","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571623","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571624","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571625","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571626","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571627","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571628","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571629","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571630","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571631","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571632","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571633","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571634","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571635","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571636","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571637","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571638","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571639","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571640","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571641","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571642","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571643","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571644","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571645","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571646","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571647","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571648","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571649","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571650","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571651","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571652","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571653","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571654","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Dhenkanal","07","PT-AS-DKN-2021-12-09-571655","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571656","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571657","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571658","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571659","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571660","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571661","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571662","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571663","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571664","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571665","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571666","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571667","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571668","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571669","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571670","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571671","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571672","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571673","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571674","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571675","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571676","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","03","PT-AS-KDL-2021-12-09-571677","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571678","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571679","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571680","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571681","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571682","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571683","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571684","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571685","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571686","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571687","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571688","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571689","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571690","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571691","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571692","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571693","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571694","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571695","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-09-571696","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Kodala","01","PT-AS-KDL-2021-12-09-571697","2021-12-09","2021-12-09","2021-22","ACTIVE"
"Chatrapur","02","PT-AS-CHH-2021-12-10-571698","2021-12-10","2021-12-10","2021-22","ACTIVE"
"Kesinga","07","PT-AS-KSG-2021-12-10-571699","2021-12-10","2021-12-10","2021-22","ACTIVE"
"Boudhgarh","11","PT-AS-BDG-2021-12-13-571700","2021-12-13","2021-12-13","2021-22","ACTIVE"
"Kashinagar","12","PT-AS-KSN-2021-12-13-571701","2021-12-13","2021-12-13","2021-22","ACTIVE"
"Kashinagar","12","PT-AS-KSN-2021-12-13-571701","2021-12-13","2021-12-13","2021-22","ACTIVE"
"Gudari","02","PT-AS-GDR-2021-12-14-571702","2021-12-14","2021-12-14","2021-22","ACTIVE"
"Boudhgarh","01","PT-AS-BDG-2021-12-14-571703","2021-12-14","2021-12-14","2021-22","ACTIVE"
"Chatrapur","01","PT-AS-CHH-2021-12-15-571704","2021-12-15","2021-12-15","2021-22","ACTIVE"
"Puri",NULL,"PT-AS-PRI-2021-12-17-571705","2021-12-17","2021-12-17","2021-22","INWORKFLOW"
"Cuttack","15","PT-AS-CTC-2021-12-19-571706","2021-12-19","2021-12-19","2021-22","INWORKFLOW"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571707","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571707","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571707","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571707","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571708","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571708","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571708","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571708","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571709","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571709","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571709","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571709","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571710","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Dhenkanal","10","PT-AS-DKN-2021-12-20-571710","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Rairangpur",NULL,"PT-AS-RRG-2021-12-20-571711","2021-12-20","2021-12-20","2021-22","INWORKFLOW"
"Dhenkanal","09","PT-AS-DKN-2021-12-20-571712","2021-12-20","2021-12-20","2021-22","ACTIVE"
"Balasore",NULL,"PT-AS-BLS-2021-12-21-571713","2021-12-21","2021-12-21","2021-22","INWORKFLOW"
"Chatrapur",NULL,"PT-AS-CHH-2021-12-21-571714","2021-12-21","2021-12-21","2021-22","ACTIVE"
"Boudhgarh","01","PT-AS-BDG-2021-12-21-571715","2021-12-21","2021-12-21","2021-22","ACTIVE"
"Soro",NULL,"PT-AS-SOR-2021-12-21-571716","2021-12-21","2021-12-21","2021-22","INACTIVE"
